"artist","track","line","lyric"
"Khalid ","Saturday Nights",14,"Nowhere like I do"
"Khalid ","Saturday Nights",15,"And all the things that I know"
"Khalid ","Saturday Nights",16,"That your parents don't"
"Khalid ","Saturday Nights",17,"They don't care like I do"
"Khalid ","Saturday Nights",18,"Nowhere like I do"
"Khalid ","Saturday Nights",19,"Nowhere like I do"
"Khalid ","Saturday Nights",20,"Nowhere like I do"
"Khalid ","Saturday Nights",21,"Saturday nights, light gray Silverado"
"Khalid ","Saturday Nights",22,"You drive it 'cause you have to"
"Khalid ","Saturday Nights",23,"Stay up working late at a job you hate"
"Khalid ","Saturday Nights",24,"Fix your makeup in a dirty bathroom"
"Khalid ","Saturday Nights",25,"No more love, in and out of clubs"
"Khalid ","Saturday Nights",26,"Knowing what you gotta do"
"Khalid ","Saturday Nights",27,"You've got plans wrapped in rubber bands"
"Khalid ","Saturday Nights",28,"And that's the only thing you'll never lose"
"Khalid ","Saturday Nights",29,"I guess there's certain dreams that you gotta keep"
"Khalid ","Saturday Nights",30,"'Cause they'll only know what you let 'em see"
"Khalid ","Saturday Nights",31,"All the things that I know"
"Khalid ","Saturday Nights",32,"That your parents don't"
"Khalid ","Saturday Nights",33,"They don't care like I do"
"Khalid ","Saturday Nights",34,"Nowhere like I do"
"Khalid ","Saturday Nights",35,"And all the things that I know"
"Khalid ","Saturday Nights",36,"That your parents don't"
"Khalid ","Saturday Nights",37,"They don't care like I do"
"Khalid ","Saturday Nights",38,"Nowhere like I do"
"Khalid ","Saturday Nights",39,"Nowhere like I do"
"Khalid ","Saturday Nights",40,"'Cause I care, I care about you"
"Khalid ","Saturday Nights",41,"There's nowhere I'd rather be"
"Khalid ","Saturday Nights",42,"Than right here around you"
"Khalid ","Saturday Nights",43,"I care, care about you"
"Khalid ","Saturday Nights",44,"There's nowhere I'd rather be"
"Khalid ","Saturday Nights",45,"All the things that I know"
"Khalid ","Saturday Nights",46,"That your parents don't"
"Khalid ","Saturday Nights",47,"They don't care about you"
"Khalid ","Saturday Nights",48,"Nowhere like I do"
"Khalid ","Saturday Nights",49,"All the things that I know"
"Khalid ","Saturday Nights",50,"That your parents don't"
"Khalid ","Saturday Nights",51,"Don't care about you"
"Khalid ","Saturday Nights",52,"Nowhere like I"
"Khalid ","Saturday Nights",53,"Nowhere like I do (Do, do, do)"
"Khalid ","Saturday Nights",54,"Nowhere like I do (Do, do, do)"
"Khalid ","Saturday Nights",55,"Nowhere like I do (Do, do, do)"
"Khalid ","Saturday Nights",56,"Nowhere like I do (Do, do, do)"
"Lil Nas X ","Rodeo",1,"Daytrip took it to 10 (Hey)"
"Lil Nas X ","Rodeo",2,"Oh, here we go, please let me know"
"Lil Nas X ","Rodeo",3,"Oh, 'fore you go, don't leave me in the cold"
"Lil Nas X ","Rodeo",4,"If I took you everywhere, then well, you wouldn't know how to walk"
"Lil Nas X ","Rodeo",5,"If I spoke on your behalf, then well, you wouldn't know how to talk"
"Lil Nas X ","Rodeo",6,"If I gave you everything and everything is what I bought"
"Lil Nas X ","Rodeo",7,"I can take it all back, I never cared 'bout what you thought"
"Lil Nas X ","Rodeo",8,"I didn't mean to make you mad, I don't like when you upset"
"Lil Nas X ","Rodeo",9,"I'ma call you later on, baby girl, don't you forget"
"Lil Nas X ","Rodeo",10,"I'ma take you from this party, we might go and have some sex"
"Lil Nas X ","Rodeo",11,"Or we do that later on, now we lit like cigarettes"
"Lil Nas X ","Rodeo",12,"I thought you would stay with me"
"Lil Nas X ","Rodeo",13,"I'm yours and you're mine, I envy"
"Lil Nas X ","Rodeo",14,"So what I'm gon' do?"
"Lil Nas X ","Rodeo",15,"I don't have no clue, ain't no me without you"
"Lil Nas X ","Rodeo",16,"Oh, here we go, please let me know"
"Lil Nas X ","Rodeo",17,"Oh, 'fore you go, don't leave me in the cold"
"Lil Nas X ","Rodeo",18,"If I took you everywhere, then well, you wouldn't know how to walk"
"Lil Nas X ","Rodeo",19,"If I spoke on your behalf, then well, you wouldn't know how to talk"
"Lil Nas X ","Rodeo",20,"If I gave you everything and everything is what I bought"
"Lil Nas X ","Rodeo",21,"I can take it all back, I never cared 'bout what you thought (Cardi)"
"Lil Nas X ","Rodeo",22,"Look, gunshot, gunshot"
"Lil Nas X ","Rodeo",23,"Thought you heard about me, must not, must not"
"Lil Nas X ","Rodeo",24,"Last nigga did me dirty, dirty"
"Lil Nas X ","Rodeo",25,"Like a bathroom in a truck stop, truck stop"
"Lil Nas X ","Rodeo",26,"Now my heart, it feels like Brillo, I'm hard like armadillo"
"Lil Nas X ","Rodeo",27,"Can't be no nigga ex, I could only be his widow"
"Lil Nas X ","Rodeo",28,"That's a fact, dressed in black, my heart break, bones will crack"
"Lil Nas X ","Rodeo",29,"I be chilling, watching Oxygen, my favorite show is Snapped"
"Lil Nas X ","Rodeo",30,"Now you know how I get, every day, a foreign whip"
"Lil Nas X ","Rodeo",31,"Rather see you in a hearse than see you with some other bitch"
"Lil Nas X ","Rodeo",32,"Huh?"
"Lil Nas X ","Rodeo",33,"Oh, here we go, please let me know"
"Lil Nas X ","Rodeo",34,"Oh, 'fore you go, don't leave me in the cold"
"Lil Nas X ","Rodeo",35,"If I took you everywhere, then well, you wouldn't know how to walk"
"Lil Nas X ","Rodeo",36,"If I spoke on your behalf, then well, you wouldn't know how to talk"
"Lil Nas X ","Rodeo",37,"If I gave you everything and everything is what I bought"
"Lil Nas X ","Rodeo",38,"I can take it all back, I never cared 'bout what you thought"
"Lil Nas X ","Rodeo",39,"I thought you would stay with me"
"Lil Nas X ","Rodeo",40,"I'm yours and you're mine, I envy"
"Lil Nas X ","Rodeo",41,"So what I'm gon' do?"
"Lil Nas X ","Rodeo",42,"I don't have no clue, ain't no me without you"
"Megan Thee Stallion","BITCH",1,"I'd rather keep it real with ya"
"Megan Thee Stallion","BITCH",2,"Real hot girl shit, ah"
"Megan Thee Stallion","BITCH",3,"It ain't always about what you like, sometimes it's about what's right"
"Megan Thee Stallion","BITCH",4,"Helluva made this beat, baby"
"Megan Thee Stallion","BITCH",5,"Huh"
"Megan Thee Stallion","BITCH",6,"I'd rather be your B-I-T-C-H (I'd rather keep it real with ya)"
"Megan Thee Stallion","BITCH",7,"'Cause that's what you gon' call me when I'm trippin' anyway"
"Megan Thee Stallion","BITCH",8,"You know you can't control me, baby, you need a real one in your life"
"Megan Thee Stallion","BITCH",9,"Them bitches ain't gon' give it to you right"
"Megan Thee Stallion","BITCH",10,"I'd rather be your B-I-T-C-H (I'd rather keep it real with ya)"
"Megan Thee Stallion","BITCH",11,"'Cause that's what you gon' call me when I'm trippin' anyway"
"Megan Thee Stallion","BITCH",12,"You know you can't control me, baby, you need a real one in your life"
"Megan Thee Stallion","BITCH",13,"Them bitches ain't gon' give it to you right (Ayy)"
"Megan Thee Stallion","BITCH",14,"Why you wanna play with me? You know I'm undefeated"
"Megan Thee Stallion","BITCH",15,"A real hot girl know how to keep a nigga heated"
"Megan Thee Stallion","BITCH",16,"You say you want respect, well, treat me how you wanna be treated"
"Megan Thee Stallion","BITCH",17,"You told me keep it real, but you don't practice what you preachin'You want me to blow your phone up and come a-lookin' for you 'til I find ya"
"Megan Thee Stallion","BITCH",18,"You really want me to whoop the ho that you fuckin' with if I find her"
"Megan Thee Stallion","BITCH",19,"Bitch, you ain't that busy, I don't give a fuck what you ain't got time for"
"Megan Thee Stallion","BITCH",20,"You look me in my eyes and know you lying, man, that's fraud, bruh"
"Megan Thee Stallion","BITCH",21,"Man, you knew I was a player 'fore you met me, need to relax"
"Megan Thee Stallion","BITCH",22,"You know that you gon' hate me if I get to playin' get-back"
"Megan Thee Stallion","BITCH",23,"I ain't turn into no bad bitch when you met me, boy, I been that"
"Megan Thee Stallion","BITCH",24,"You tryna make me somethin' that I ain't, and I ain't with that (Nah)"
"Megan Thee Stallion","BITCH",25,"I'd rather be your B-I-T-C-H (I'd rather keep it real with ya)"
"Megan Thee Stallion","BITCH",26,"'Cause that's what you gon' call me when I'm trippin' anyway"
"Megan Thee Stallion","BITCH",27,"You know you can't control me, baby, you need a real one in your life"
"Megan Thee Stallion","BITCH",28,"Them bitches ain't gon' give it to you right"
"Megan Thee Stallion","BITCH",29,"I'd rather be your B-I-T-C-H (I'd rather keep it real with ya)"
"Megan Thee Stallion","BITCH",30,"'Cause that's what you gon' call me when I'm trippin' anyway"
"Megan Thee Stallion","BITCH",31,"You know you can't control me, baby, you need a real one in your life"
"Megan Thee Stallion","BITCH",32,"Them bitches ain't gon' give it to you right"
"Megan Thee Stallion","BITCH",33,"I got my mind on gettin' paid, we ain't spoke in some days"
"Megan Thee Stallion","BITCH",34,"He probably thinkin' I'm in pain, but I'm really on game"
"Megan Thee Stallion","BITCH",35,"Ain't no nigga finna stop me, independent, I got me"
"Megan Thee Stallion","BITCH",36,"All the shit that I be needin', can't depend on a ""probably""And that's fucked up, 'cause you know that I don't fuck with nobody"
"Megan Thee Stallion","BITCH",37,"I be quiet, but you out here tellin' stories, one-sided"
"Megan Thee Stallion","BITCH",38,"I ain't perfect and I try to fix the shit that ain't workin'But it's 2020, I ain't finna argue 'bout twerkin'Since you wanna test them waters, might as well jump in with both feet"
"Megan Thee Stallion","BITCH",39,"If you leave me and you see me, better act like you don't know me"
"Megan Thee Stallion","BITCH",40,"If you think this shit get better with another bitch, go get her (Go and get her)"
"Megan Thee Stallion","BITCH",41,"When you realize she ain't got you like I got you, I can't help ya"
"Megan Thee Stallion","BITCH",42,"I'd rather be your B-I-T-C-H (I'd rather keep it real with ya)"
"Megan Thee Stallion","BITCH",43,"'Cause that's what you gon' call me when I'm trippin' anyway"
"Megan Thee Stallion","BITCH",44,"You know you can't control me, baby, you need a real one in your life"
"Megan Thee Stallion","BITCH",45,"Them bitches ain't gon' give it to you right"
"Megan Thee Stallion","BITCH",46,"I'd rather be your B-I-T-C-H (I'd rather keep it real with ya)"
"Megan Thee Stallion","BITCH",47,"'Cause that's what you gon' call me when I'm trippin' anyway"
"Megan Thee Stallion","BITCH",48,"You know you can't control me, baby, you need a real one in your life"
"Megan Thee Stallion","BITCH",49,"Them bitches ain't gon' give it to you right"
"Megan Thee Stallion","BITCH",50,"I'd rather be your B-I-T-C-H (I'd rather keep it real with ya)"
"Megan Thee Stallion","BITCH",51,"'Cause that's what you gon' call me when I'm trippin' anyway"
"Megan Thee Stallion","BITCH",52,"You know you can't control me, baby, you need a real one in your life"
"Megan Thee Stallion","BITCH",53,"Them bitches ain't gon' give it to you right"
"Megan Thee Stallion","BITCH",54,"I'd rather be your B-I-T-C-H (I'd rather keep it real with ya)"
"Megan Thee Stallion","BITCH",55,"Oh, oh, oh"
"Megan Thee Stallion","BITCH",56,"Oh, oh, oh"
"Megan Thee Stallion","BITCH",57,"I'd rather keep it real with ya"
"Megan Thee Stallion","BITCH",58,"Oh, oh, oh"
"Megan Thee Stallion","BITCH",59,"Oh, oh, oh"
"Garth Brooks ","Dive Bar",1,"Well turn that bottle up and drink it"
"Garth Brooks ","Dive Bar",2,"Crank that jukebox up and Hank it"
"Garth Brooks ","Dive Bar",3,"Bartender, pour another round"
"Garth Brooks ","Dive Bar",4,"Here's to our best bad decisions"
"Garth Brooks ","Dive Bar",5,"Situation no conditions"
"Garth Brooks ","Dive Bar",6,"Oh and memories we all need to drown"
"Garth Brooks ","Dive Bar",7,"So fill your cup"
"Garth Brooks ","Dive Bar",8,"Raise it up"
"Garth Brooks ","Dive Bar",9,"Jump in and join the club"
"Garth Brooks ","Dive Bar",10,"And float this whiskey river reservoir"
"Garth Brooks ","Dive Bar",11,"We're gonna spend the weekend in the deep end of a dive bar"
"Garth Brooks ","Dive Bar",12,"'Cause up in here you're not the only loved and left her lost and lonely one who's ever swam against the tide"
"Garth Brooks ","Dive Bar",13,"Thinkin' this is your oasis"
"Garth Brooks ","Dive Bar",14,"It's the safest of the places"
"Garth Brooks ","Dive Bar",15,"That a broken heart can find to hide"
"Garth Brooks ","Dive Bar",16,"So here's a toast coast to coast"
"Garth Brooks ","Dive Bar",17,"With a big old adios to wishes wasted on them falling stars"
"Garth Brooks ","Dive Bar",18,"We're gonna spend the weekend in the deep end of a dive bar"
"Garth Brooks ","Dive Bar",19,"Yeah it's just chapter after chapter of happy never after"
"Garth Brooks ","Dive Bar",20,"But that's just the way the story goes"
"Garth Brooks ","Dive Bar",21,"For some bar stool believers"
"Garth Brooks ","Dive Bar",22,"Wear our heart out on our sleevers"
"Garth Brooks ","Dive Bar",23,"Just going where the neon glows"
"Garth Brooks ","Dive Bar",24,NA
"Garth Brooks ","Dive Bar",25,"Yeah it's just chapter after chapter of happy never after"
"Garth Brooks ","Dive Bar",26,"But that's just the way the story goes"
"Garth Brooks ","Dive Bar",27,"Yeah we're just never quite belongers"
"Garth Brooks ","Dive Bar",28,"Hanger on-ers way too longers"
"Garth Brooks ","Dive Bar",29,"Just buzzing where the neon glows"
"Garth Brooks ","Dive Bar",30,"Problems, we all got 'em"
"Garth Brooks ","Dive Bar",31,"Let 'em sink down to the bottom"
"Garth Brooks ","Dive Bar",32,"Doesn't matter who or where you are"
"Garth Brooks ","Dive Bar",33,"We're gonna spend the weekend in the deep end"
"Garth Brooks ","Dive Bar",34,"The water's fine, ya'll so just come on in"
"Garth Brooks ","Dive Bar",35,"To the deep end of a dive bar"
"Blueface ","Daddy",1,"Blueface, baby"
"Blueface ","Daddy",2,"Yeah, aight"
"Blueface ","Daddy",3,"(Cállate, Mike Crook)"
"Blueface ","Daddy",4,"I'm her daddy, I don't even know her mama"
"Blueface ","Daddy",5,"Ooh"
"Blueface ","Daddy",6,"She call me daddy, I don't even know her mama (Ooh)"
"Blueface ","Daddy",7,"She gon' do it for some Dolce Gabbana"
"Blueface ","Daddy",8,"Louis, Gucci, Fendi, Prada (Designer)"
"Blueface ","Daddy",9,"With no strings attached like Balenciaga (Yeah, aight)"
"Blueface ","Daddy",10,"She call me daddy, I don't even know her mama (Ooh)"
"Blueface ","Daddy",11,"She gon' do it for some Dolce Gabbana"
"Blueface ","Daddy",12,"Louis, Gucci, Fendi, Prada (Designer)"
"Blueface ","Daddy",13,"With no strings attached like Balenciaga (Yeah, aight)"
"Blueface ","Daddy",14,"Ooh, look at all these hoes I'm attractin'"
"Blueface ","Daddy",15,"She blew me, so I blew a bag on her fashion"
"Blueface ","Daddy",16,"Sexual relations with no strings attached (No strings attached)"
"Blueface ","Daddy",17,"I just got her new Fendis, with no strings attached (Bop, bop)"
"Blueface ","Daddy",18,"Baby gave me mad face without the attitude (No attitude)"
"Blueface ","Daddy",19,"She gon' do it all for Chanel and Jimmy Choo (Jimmy Choo)"
"Blueface ","Daddy",20,"I'm the type to spend a bag on a handbag (On a handbag)"
"Blueface ","Daddy",21,"Doesn't mean that we involved, she just gotta brag"
"Blueface ","Daddy",22,"You can't make me cum, then you can't come back (Don't come back)"
"Blueface ","Daddy",23,"I can crack a bitch, and I ain't got no fuckin' crack"
"Blueface ","Daddy",24,"I just want some mouth without the conversation (Yeah, aight)"
"Blueface ","Daddy",25,"This ain't no waitin' room, baby, ain't no room for waitin'"
"Blueface ","Daddy",26,"I can't even tell the time, this AP decoration"
"Blueface ","Daddy",27,"Baby, make it clap like a celebration"
"Blueface ","Daddy",28,"She call me daddy, I don't even know her mama (Ooh)"
"Blueface ","Daddy",29,"She gon' do it for some Dolce Gabbana"
"Blueface ","Daddy",30,"Louis, Gucci, Fendi, Prada (Designer)"
"Blueface ","Daddy",31,"With no strings attached like Balenciaga (Yeah, aight)"
"Blueface ","Daddy",32,"She call me daddy, I don't even know her mama (Ooh)"
"Blueface ","Daddy",33,"She gon' do it for some Dolce Gabbana"
"Blueface ","Daddy",34,"Louis, Gucci, Fendi, Prada (Designer)"
"Blueface ","Daddy",35,"With no strings attached like Balenciaga (Yeah, aight)"
"Blueface ","Daddy",36,"She call me daddy, I don't even know her mama (What?)"
"Blueface ","Daddy",37,"She wanna fuck, but I ain't even got a condom (Got a condom)"
"Blueface ","Daddy",38,"Yeah, aight, gimme top 'til the end of night (Yeah, aight)"
"Blueface ","Daddy",39,"You might get Chanel, you gon' be aight"
"Blueface ","Daddy",40,"Louis, Fendi (Fendi), Balenciaga (Balenciaga)"
"Blueface ","Daddy",41,"If the head trash, I can't give a bitch a dollar"
"Blueface ","Daddy",42,"How the fuck she call me daddy? I ain't met her mama (Met her mama)"
"Blueface ","Daddy",43,"How the fuck I got the Bentley? I ain't had a Honda (Ooh)"
"Blueface ","Daddy",44,"Bust down for the gang"
"Blueface ","Daddy",45,"Eliantte bust down on the chain"
"Blueface ","Daddy",46,"For the Dolce Gabbana, she clappin'"
"Blueface ","Daddy",47,"The pussy too wet, get a napkin (Rich, yeah, aight)"
"Blueface ","Daddy",48,"She call me daddy, I don't even know her mama (Ooh)"
"Blueface ","Daddy",49,"She gon' do it for some Dolce Gabbana"
"Blueface ","Daddy",50,"Louis, Gucci, Fendi, Prada (Designer)"
"Blueface ","Daddy",51,"With no strings attached like Balenciaga (Yeah, aight)"
"Blueface ","Daddy",52,"She call me daddy, I don't even know her mama (Ooh)"
"Blueface ","Daddy",53,"She gon' do it for some Dolce Gabbana"
"Blueface ","Daddy",54,"Louis, Gucci, Fendi, Prada (Designer)"
"Blueface ","Daddy",55,"With no strings attached like Balenciaga (Yeah, aight)"
"Blueface ","Daddy",56,"She call me daddy, I don't even know her mama (Ooh)"
"Blueface ","Daddy",57,"She gon' do it for some Dolce Gabbana"
"Blueface ","Daddy",58,"Louis, Gucci, Fendi, Prada (Designer)"
"Blueface ","Daddy",59,"With no strings attached like Balenciaga (Yeah, aight)"
"Jhene Aiko ","BS",1,"Yeah"
"Jhene Aiko ","BS",2,"Yeah"
"Jhene Aiko ","BS",3,"Uh"
"Jhene Aiko ","BS",4,"Back up on my b—"
"Jhene Aiko ","BS",5,"Done dealing with you"
"Jhene Aiko ","BS",6,"Yeah"
"Jhene Aiko ","BS",7,"Back up on my bullshit"
"Jhene Aiko ","BS",8,"Back up on the scene"
"Jhene Aiko ","BS",9,"Done dealing with you"
"Jhene Aiko ","BS",10,"Don't know how to deal with me"
"Jhene Aiko ","BS",11,"Done fuckin' with you, don't know how to love me"
"Jhene Aiko ","BS",12,"Done dealing with you, so I'm back"
"Jhene Aiko ","BS",13,"It seem like I give so much and don't get nothin' back"
"Jhene Aiko ","BS",14,"I really thought it was love but you're so fuckin' whack"
"Jhene Aiko ","BS",15,"Always get caught up in love, but I am done with that"
"Jhene Aiko ","BS",16,"I can't get caught up in lust, so now I'm—, yeah"
"Jhene Aiko ","BS",17,"Flexin' on my exes, in my model X"
"Jhene Aiko ","BS",18,"Pretty little skinny, little bitty body model-esque"
"Jhene Aiko ","BS",19,"Some of y'all ain't never had no real bitch and it shows"
"Jhene Aiko ","BS",20,"I keep it one hunnid from my head down to my toes"
"Jhene Aiko ","BS",21,"Back up on my bullshit"
"Jhene Aiko ","BS",22,"Back up on the move"
"Jhene Aiko ","BS",23,"Touch down in my hometown, got nothing to lose"
"Jhene Aiko ","BS",24,"I am on my own now, I am in control now"
"Jhene Aiko ","BS",25,"I need you to go now, I can fix my own crown"
"Jhene Aiko ","BS",26,"Back up on my bullshit"
"Jhene Aiko ","BS",27,"Back up on the scene"
"Jhene Aiko ","BS",28,"Done dealing with you"
"Jhene Aiko ","BS",29,"Don't know how to deal with me"
"Jhene Aiko ","BS",30,"Done fuckin' with you, don't know how to love me"
"Jhene Aiko ","BS",31,"Done dealing with you, so I'm back, yeah (Bitch)"
"Jhene Aiko ","BS",32,"Seen you with your ex, I see you still about your old ways"
"Jhene Aiko ","BS",33,"Might just see him for the weekend, you say that's a cold play"
"Jhene Aiko ","BS",34,"I be feelin' triggered, I don't know how to let it go"
"Jhene Aiko ","BS",35,"Really you ain't shit and I know I'm too emotional, hey (Hey)"
"Jhene Aiko ","BS",36,"Puttin' me through it"
"Jhene Aiko ","BS",37,"He's the only thing that's been gettin' me through it"
"Jhene Aiko ","BS",38,"He be comin' through with it"
"Jhene Aiko ","BS",39,"And I hope you cool with it"
"Jhene Aiko ","BS",40,"I just met your roommate, put him on my to-do list"
"Jhene Aiko ","BS",41,"Doin' me"
"Jhene Aiko ","BS",42,"Back up on some new shit, everything in between"
"Jhene Aiko ","BS",43,"I'm out here, I'm gettin' stupid"
"Jhene Aiko ","BS",44,"I'm done bein' exclusive and—"
"Jhene Aiko ","BS",45,"You know the truth is that these niggas is useless"
"Jhene Aiko ","BS",46,"I'm back on my—"
"Jhene Aiko ","BS",47,"Back up on my bullshit"
"Jhene Aiko ","BS",48,"Back up on the scene"
"Jhene Aiko ","BS",49,"Out here actin' foolish, like I'm seventeen"
"Jhene Aiko ","BS",50,"I just bought a new whip, don't need gasoline (Yeah)"
"Jhene Aiko ","BS",51,"I just seen your new bitch, it boost my self-esteem (Oh babe)"
"Jhene Aiko ","BS",52,"Back up on my bullshit"
"Jhene Aiko ","BS",53,"Back up on the scene"
"Jhene Aiko ","BS",54,"Done dealing with you"
"Jhene Aiko ","BS",55,"Don't know how to deal with me"
"Jhene Aiko ","BS",56,"Done fuckin' with you, don't know how to love me"
"Jhene Aiko ","BS",57,"Done dealing with you, so I'm back, yeah (Bitch)"
"Jhene Aiko ","BS",58,"Flex on my ex, in my model X"
"Jhene Aiko ","BS",59,"Flex on my ex, in my model X"
"Jhene Aiko ","BS",60,"Flex on my—, flex on my—"
"Jhene Aiko ","BS",61,"Flex on my—"
"Jhene Aiko ","BS",62,"You know I'm"
"Jhene Aiko ","BS",63,"Back up on my bullshit"
"Jhene Aiko ","BS",64,"I'm back up on the scene"
"Jhene Aiko ","BS",65,"Oh-oh-oh"
"Jhene Aiko ","BS",66,"Done dealing with you, so I'm back"
"Rod Wave ","Cuban Links",1,"Ayy, ayy, ayy, ayy, ayy, that's probably Tago"
"Rod Wave ","Cuban Links",2,"Pipe that shit up, TnT"
"Rod Wave ","Cuban Links",3,"Tre made this beat"
"Rod Wave ","Cuban Links",4,"Let's talk 'bout hard times, real bottom boy survivor"
"Rod Wave ","Cuban Links",5,"Way before the jewelry, the groupie hoes, and designer"
"Rod Wave ","Cuban Links",6,"Back when I was tryna find a way for all my partners"
"Rod Wave ","Cuban Links",7,"Rema hit the window, popped the door for me and Lijah"
"Rod Wave ","Cuban Links",8,"'Member wakin' up with no destination"
"Rod Wave ","Cuban Links",9,"But I had some dedication, couldn't use my education"
"Rod Wave ","Cuban Links",10,"'Cause no nine dollars could help me face what I was facing"
"Rod Wave ","Cuban Links",11,"My light bill due, envelope blue, that mean you behind on payments"
"Rod Wave ","Cuban Links",12,"Rap slowed down and I was low on cash"
"Rod Wave ","Cuban Links",13,"Fresh out of high school, kicked out the house for living fast"
"Rod Wave ","Cuban Links",14,"Went and got a spot, then got a job, 'cause pops was on my ass"
"Rod Wave ","Cuban Links",15,"Then that's when pops had went to jail so it didn't last"
"Rod Wave ","Cuban Links",16,"Hit the block with Brock 'cause I was tryna pay my bills"
"Rod Wave ","Cuban Links",17,"Like fuck a rap career, let's touch these streets and make a mil'"
"Rod Wave ","Cuban Links",18,"Fast forward, like Rod Wave, tell me how you feel"
"Rod Wave ","Cuban Links",19,"When I think about my past, that shit give me chills, uh"
"Rod Wave ","Cuban Links",20,"Wake up in the morning, hit my knees, and I pray"
"Rod Wave ","Cuban Links",21,"Because He finally made a way"
"Rod Wave ","Cuban Links",22,"I been runnin' up that paper, mama"
"Rod Wave ","Cuban Links",23,"And before I let 'em come and take it, mama"
"Rod Wave ","Cuban Links",24,"I'ma die in these Cuban links"
"Rod Wave ","Cuban Links",25,"I'm gon' die in these Cuban links (Bangers again)"
"Rod Wave ","Cuban Links",26,"Die in these Cuban links (Right now today, let's go)"
"Rod Wave ","Cuban Links",27,"Die in these Cuban links (Yes, Lord)"
"Rod Wave ","Cuban Links",28,"All my life it been a struggle"
"Rod Wave ","Cuban Links",29,"You on and fall off, you find out who really love you"
"Rod Wave ","Cuban Links",30,"Playin' in the storm drain, came out the gutter"
"Rod Wave ","Cuban Links",31,"Good relationships, I admit I had a couple"
"Rod Wave ","Cuban Links",32,"Making love to the money, me and bae lil' couple"
"Rod Wave ","Cuban Links",33,"Yola cooked down to the oil in it, don't switch around"
"Rod Wave ","Cuban Links",34,"I need everything when it lock in the pot, yeah"
"Rod Wave ","Cuban Links",35,"Grab it off the top, let it dry, work the clock, yeah"
"Rod Wave ","Cuban Links",36,"Finally up in rank, movin' blocks, holdin' sham, yeah"
"Rod Wave ","Cuban Links",37,"Havin' my lil' way, ghetto pussy used to act funny"
"Rod Wave ","Cuban Links",38,"Now I'm hittin' her hard from the back, she throw it back for me"
"Rod Wave ","Cuban Links",39,"And when I went to jail, shawty left, turned her back on me"
"Rod Wave ","Cuban Links",40,"Flexin' on they ass, pants sag with them racks on 'em"
"Rod Wave ","Cuban Links",41,"Wake up in the morning, hit my knees, and I pray"
"Rod Wave ","Cuban Links",42,"Because He finally made a way"
"Rod Wave ","Cuban Links",43,"I been runnin' up that paper, mama"
"Rod Wave ","Cuban Links",44,"And before I let 'em come and take it, mama"
"Rod Wave ","Cuban Links",45,"I'ma die in these Cuban links"
"Rod Wave ","Cuban Links",46,"I'm gon' die in these Cuban links"
"Rod Wave ","Cuban Links",47,"Die in these Cuban links"
"Rod Wave ","Cuban Links",48,"Die in these Cuban links"
"21 Savage","15",1,"My earrings cost a half a ticket, I don't hear the same shit y'all niggas hear"
"21 Savage","15",2,"On God"
"21 Savage","15",3,"Pockets on Cheez-Its, heavy on the cheddar (Cheddar)"
"21 Savage","15",4,"Run off with your money, Savage a.k.a. Jerry Heller (Heller)"
"21 Savage","15",5,"Too much drip, I'm rainin', bought a Gucci umbrella (Umbrella)"
"21 Savage","15",6,"Why you always trippin' bitch? You must look up to Ella (Ella)"
"21 Savage","15",7,"It's only the first night and she keep tryna snuggle (Snuggle)"
"21 Savage","15",8,"I slept on my back just so I ain't have to cuddle (Cuddle)"
"21 Savage","15",9,"Nothing 'bout me average, hit her with a Fendi rubber (Straight up)"
"21 Savage","15",10,"Feel like a magician, all these bitches that I juggle (Straight up)"
"21 Savage","15",11,"'Rari red, Bentley black, got a Demon and a Cat"
"21 Savage","15",12,"Check the stats, all facts, rap made me a lot of racks"
"21 Savage","15",13,"Down bad, caught a flat, change his tire, he got jacked"
"21 Savage","15",14,"Ass fat, waist snatched, can I get some of that pussycat?"
"21 Savage","15",15,"1.5 (1.5) on the ride (On the ride)"
"21 Savage","15",16,"Niggas die (Niggas die) when we slide (When we slide)"
"21 Savage","15",17,"Draw the line (Draw the line) pick a side (Pick a side)"
"21 Savage","15",18,"Ain't no switchin' (Ain't no switchin') on my guys (On the gang)"
"21 Savage","15",19,"1.5 (1.5) on the ride (On the ride)"
"21 Savage","15",20,"Niggas die (Niggas die) when we slide (When we slide)"
"21 Savage","15",21,"Draw the line (Draw the line) pick a side (Pick a side)"
"21 Savage","15",22,"Ain't no switchin' (Ain't no switchin') on my guys (On the gang)"
"21 Savage","15",23,"Offset!"
"21 Savage","15",24,"Catch a vibe (Vibes)"
"21 Savage","15",25,"The doors go up, suicides ('Cides)"
"21 Savage","15",26,"The diamonds poke your eyes (Eyes)"
"21 Savage","15",27,"Don't tread my gang, they shiest (Gang)"
"21 Savage","15",28,"I don't take advice (Nah)"
"21 Savage","15",29,"I don't care 'bout price (Woo)"
"21 Savage","15",30,"Sticks, the boss don't fight (Brr)"
"21 Savage","15",31,"Flippin' bricks in the loft at night (Bricks)"
"21 Savage","15",32,"Told her ""Get what you want, I swipe"" (Hey)"
"21 Savage","15",33,"Hop in the Lambo, brains open (Skrr)"
"21 Savage","15",34,"My chain soakin' (Soakin')"
"21 Savage","15",35,"Codeine in my vein, I'm strokin' (Codeine)"
"21 Savage","15",36,"I put her head in motion (Bow)"
